,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,housing_new
1160,39,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1161,48,6,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1162,56,5,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
1163,63,1,999,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,0,1,0,1
1164,50,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
1165,42,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1166,43,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
1167,32,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1168,28,1,999,0,-1.8,93.075,-47.1,1.392,5099.1,0,0,1,0,0
1169,26,2,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
1170,24,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
1171,38,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
1172,30,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1173,29,9,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,1
1174,56,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
1175,36,3,999,0,1.4,94.465,-41.8,4.955,5228.1,1,0,1,0,1
1176,33,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
1177,47,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1178,50,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1179,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1180,54,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0
1182,38,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1183,34,2,6,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,1,1
1184,34,3,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0
1185,55,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1186,31,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
1187,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1188,59,9,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,1
1190,56,1,999,2,-3.4,92.37899999999999,-29.8,0.762,5017.5,0,1,0,0,0
1191,32,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1192,36,3,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
1193,42,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1194,29,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1195,33,6,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
1196,56,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
1197,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1198,34,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
1199,33,7,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1200,23,6,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
1201,26,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
1202,55,6,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
1203,47,6,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1204,36,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1205,33,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
1206,60,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1207,49,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
1209,47,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
1210,30,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1211,27,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
1212,36,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
1213,46,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,0
1214,30,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0
1215,88,2,999,0,-1.8,92.84299999999999,-50.0,1.663,5099.1,0,0,1,0,1
1216,45,12,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1217,30,6,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,1
1218,43,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
1219,48,17,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1220,56,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1221,42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1222,30,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1223,56,5,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
1225,39,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
1226,49,1,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,1,0,1
1227,30,2,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,1
1228,39,9,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1229,32,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1230,59,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,0
1232,49,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
1234,39,4,3,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,0,1,1
1236,51,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1237,31,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
1238,59,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
1239,46,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1240,36,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1241,28,5,999,0,1.4,94.465,-41.8,4.958,5228.1,1,0,1,0,0
1242,31,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
1243,26,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
1244,36,8,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
1245,50,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1246,41,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,0,0,1,0,1
1247,50,7,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
1248,32,3,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
1249,56,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
1250,42,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,1
1251,38,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1252,36,5,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,0
1253,45,8,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
1255,55,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1256,38,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
1257,71,1,6,1,-3.4,92.431,-26.9,0.728,5017.5,0,0,0,1,1
1258,22,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
1259,30,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,0
1260,78,2,3,2,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,0,0,1
1261,30,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
1262,51,2,999,0,-1.8,93.075,-47.1,1.3719999999999999,5099.1,0,0,1,0,1
1264,26,2,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,0,1,0,1
1265,34,14,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
1266,49,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
1267,50,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
1268,51,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1269,57,1,999,1,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,0,1,0,0,1
1270,33,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
1271,35,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1272,37,2,7,3,-1.7,94.215,-40.3,0.782,4991.6,1,0,0,1,0
1273,39,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
1274,39,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1275,20,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,0,0,1,0,0
1276,55,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1277,27,1,999,0,-0.1,93.2,-42.0,4.245,5195.8,0,0,1,0,0
1278,33,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
1279,24,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
1280,39,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
1281,55,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1282,35,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
1283,55,4,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,0,0,0
1284,42,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1285,50,4,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
1286,39,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,1
1287,40,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
1288,51,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1289,59,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1290,54,3,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
1291,42,5,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
1292,33,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,1
1293,26,6,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
1294,27,1,999,0,-1.8,93.075,-47.1,1.392,5099.1,0,0,1,0,0
1295,30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1296,42,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1299,29,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1301,35,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
1302,33,1,999,0,-1.8,92.84299999999999,-50.0,1.51,5099.1,0,0,1,0,1
1303,38,11,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1304,29,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
1305,32,1,999,2,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
1307,36,1,999,0,-0.2,92.756,-45.9,3.3289999999999997,5176.3,0,0,1,0,1
1308,51,17,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0
1309,34,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
1310,50,2,999,0,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5,0,0,1,0,1
1311,54,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
1312,53,4,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,0
1313,52,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,0
1314,71,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,1,0,1,0,0
1315,52,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
1316,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1317,36,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1318,43,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
1319,31,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
1320,58,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0
1321,46,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
1322,38,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1323,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
1324,37,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
1325,40,4,999,0,-2.9,92.963,-40.8,1.244,5076.2,0,0,1,0,0
1326,42,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1327,40,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
1328,27,13,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1329,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1330,45,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
1331,46,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,1
1332,47,3,999,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1,0,0,1
1333,56,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
1334,32,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1335,54,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1336,58,5,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
1337,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
1338,39,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1339,41,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
1340,32,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
1341,32,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1342,29,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1343,43,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
1344,41,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1345,30,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
1347,35,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
1348,44,1,999,0,-1.1,94.199,-37.5,0.884,4963.6,0,0,1,0,1
1349,25,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
1350,47,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1351,32,1,999,0,-0.1,93.2,-42.0,4.343,5195.8,1,0,1,0,1
1352,26,1,999,1,-1.7,94.215,-40.3,0.893,4991.6,0,1,0,0,0
1353,35,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
1354,34,1,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0
1355,57,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
1356,38,1,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0
1357,33,2,6,2,-3.4,92.431,-26.9,0.731,5017.5,0,1,0,0,1
1358,32,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
1359,47,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
1360,34,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,0
1361,36,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
1362,28,1,999,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,1,0,0,1
1363,72,1,999,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,0,1,0,0
1364,27,6,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
1365,43,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
1366,39,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,1
1367,27,4,999,0,-1.8,93.369,-34.8,0.635,5008.7,1,0,1,0,0
1368,35,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,1
1369,34,1,999,0,-2.9,92.20100000000001,-31.4,0.861,5076.2,0,0,1,0,0
1370,36,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,1
1371,39,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,0
1372,35,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1373,56,3,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
1374,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,1
1375,31,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,1
1376,45,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
1377,20,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
1378,42,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
1379,39,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,0
1380,45,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1381,50,15,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1382,29,6,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1383,38,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1384,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
1385,36,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
1386,35,13,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
1387,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1388,42,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
1389,39,1,4,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,0,0,1,1
1390,34,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
1391,52,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1392,47,3,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,0,1
1393,59,4,999,1,-3.0,92.713,-33.0,0.7,5023.5,0,1,0,0,0
1394,37,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
1395,33,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
1396,35,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1397,33,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1398,40,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
1399,39,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1400,32,1,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,1,0,1
1401,29,6,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1402,32,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,1,0,0
1403,35,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
1404,36,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,1
1405,38,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,1,0,0
1406,32,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1407,32,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,0
1408,34,4,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
1409,42,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,0,1,0,1
1410,28,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0
1411,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1412,27,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
1413,43,1,999,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,1,0,0,1
1414,51,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,1
1415,35,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
1416,42,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1417,36,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
1418,35,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1419,38,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
1420,45,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
1421,24,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
1422,30,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1423,31,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
1424,30,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
1425,68,2,999,1,-1.7,94.215,-40.3,0.889,4991.6,1,1,0,0,1
1426,50,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
1427,32,8,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,1
1428,55,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1429,31,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
1430,55,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
1433,34,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
1434,33,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,0,1,0,0
1435,42,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,1,0,0
1436,56,9,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
1437,46,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
1438,42,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
1439,33,2,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,1
1440,53,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
1441,43,5,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
1442,52,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
1443,40,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
1444,49,3,999,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,0,0,1,0,0
1445,41,13,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
1446,26,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1447,39,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1448,33,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
1449,36,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,1
1450,33,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1451,36,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1452,61,2,999,1,-1.8,93.369,-34.8,0.649,5008.7,0,1,0,0,0
1453,40,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1454,31,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,1,0,0
1455,41,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
1456,39,8,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,1
1457,39,17,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
1458,38,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,1
1459,47,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0
1460,24,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
1461,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1462,34,7,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
1463,51,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
1464,53,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,0
1465,24,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,1,0,1
1466,24,5,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,0
1467,35,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
1468,71,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,1,0,1
1469,27,1,999,1,-1.8,93.075,-47.1,1.445,5099.1,0,1,0,0,1
1470,32,1,999,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,1,0,0
1471,56,2,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
1472,35,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
1473,35,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
1474,38,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
1475,52,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,1
1476,27,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
1477,35,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
1478,40,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1479,38,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
1480,32,4,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0
1481,35,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
