age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
34,blue-collar,married,basic.9y,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
57,management,divorced,university.degree,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,blue-collar,single,basic.6y,0,0,1,0,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
33,admin.,single,high.school,0,1,0,0,oct,mon,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,0
32,admin.,married,high.school,0,0,0,0,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
47,blue-collar,married,basic.4y,0,1,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
34,blue-collar,single,basic.6y,0,0,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
36,admin.,single,high.school,0,1,0,0,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
28,technician,single,professional.course,0,1,0,0,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
72,retired,divorced,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
27,services,single,basic.9y,0,1,1,0,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
43,admin.,divorced,high.school,0,1,1,0,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
39,entrepreneur,single,university.degree,0,1,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
27,admin.,single,university.degree,0,0,0,0,mar,tue,4,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,1
35,admin.,single,university.degree,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
34,technician,married,professional.course,0,0,0,0,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
36,services,married,high.school,0,1,1,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
39,technician,married,high.school,0,0,0,0,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
35,management,divorced,high.school,0,1,0,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
56,retired,married,basic.4y,0,0,0,0,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
31,admin.,single,university.degree,0,1,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
31,services,single,high.school,0,1,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
45,admin.,single,university.degree,0,0,0,0,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
20,student,single,university.degree,0,1,1,0,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,blue-collar,divorced,basic.9y,0,0,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
39,admin.,married,university.degree,0,0,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
45,blue-collar,married,basic.4y,0,0,1,1,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
50,services,married,high.school,0,1,0,0,aug,mon,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
29,admin.,single,university.degree,0,0,0,1,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,admin.,married,university.degree,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
34,entrepreneur,married,basic.4y,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,admin.,married,university.degree,0,0,0,0,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
35,admin.,single,university.degree,0,0,0,1,may,mon,13,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
41,technician,married,professional.course,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
42,admin.,single,university.degree,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
39,technician,married,professional.course,0,1,0,0,aug,mon,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,0
34,blue-collar,married,basic.6y,0,0,1,1,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,admin.,married,high.school,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,admin.,divorced,university.degree,0,1,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1
59,management,married,university.degree,0,0,0,0,dec,thu,4,999,1,failure,-3,92.713,-33,0.7,5023.5,0
37,services,married,high.school,0,0,1,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
33,management,married,university.degree,0,1,0,0,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
35,blue-collar,married,basic.9y,0,1,0,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
33,admin.,married,high.school,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,technician,single,university.degree,0,1,1,0,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
39,admin.,married,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,technician,married,university.degree,0,1,0,0,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
29,technician,single,high.school,0,1,0,0,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,admin.,single,high.school,0,0,0,0,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1
35,admin.,divorced,university.degree,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,admin.,married,university.degree,0,1,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
38,blue-collar,married,basic.4y,0,0,0,0,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
32,admin.,married,university.degree,0,1,0,1,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
32,admin.,single,university.degree,0,0,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
34,self-employed,single,high.school,0,1,0,0,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
42,admin.,single,university.degree,0,1,1,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,1
28,technician,single,basic.9y,0,0,0,0,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
53,technician,married,professional.course,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,services,single,basic.9y,0,0,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
43,entrepreneur,married,professional.course,0,1,1,0,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,0
51,unemployed,married,professional.course,0,1,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
35,blue-collar,single,basic.6y,0,0,0,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
42,admin.,married,university.degree,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
36,technician,single,professional.course,0,0,1,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
35,blue-collar,divorced,basic.9y,0,0,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
38,services,married,basic.9y,0,0,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
45,blue-collar,married,basic.6y,0,0,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
24,blue-collar,single,basic.9y,0,1,0,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30,technician,married,university.degree,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
31,entrepreneur,divorced,basic.4y,0,0,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
30,management,married,university.degree,0,1,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
68,retired,married,university.degree,0,1,0,0,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,1
50,blue-collar,married,basic.6y,0,0,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,unemployed,married,university.degree,0,1,0,0,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
55,services,married,high.school,0,0,1,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,admin.,married,high.school,0,1,1,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
55,services,married,basic.4y,0,0,1,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,admin.,married,high.school,0,1,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
41,blue-collar,single,basic.4y,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
34,self-employed,single,university.degree,0,1,0,0,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
33,blue-collar,married,basic.9y,0,0,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1
42,services,married,high.school,0,0,0,0,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
56,admin.,married,university.degree,0,0,0,1,jul,fri,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
46,entrepreneur,married,basic.9y,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
42,admin.,single,high.school,0,0,0,0,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,admin.,divorced,university.degree,0,1,0,0,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
53,technician,married,professional.course,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
43,self-employed,married,basic.4y,0,0,1,0,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
52,services,married,basic.6y,0,0,1,0,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
40,technician,single,university.degree,0,1,0,1,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
49,housemaid,single,university.degree,0,0,1,0,dec,mon,3,999,0,nonexistent,-3,92.713,-33,0.717,5023.5,0
41,admin.,married,university.degree,0,1,0,0,aug,fri,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
26,blue-collar,single,basic.4y,0,1,1,0,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,blue-collar,divorced,basic.9y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
33,blue-collar,married,basic.9y,0,0,0,1,jun,tue,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,admin.,single,basic.6y,0,1,0,1,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
33,blue-collar,married,basic.9y,0,0,1,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
36,services,married,high.school,0,0,0,1,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
61,self-employed,divorced,university.degree,0,0,0,0,mar,fri,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,0
40,admin.,married,basic.9y,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,technician,single,professional.course,0,0,0,1,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
41,blue-collar,married,basic.4y,0,1,0,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
39,services,married,high.school,0,1,0,0,may,thu,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
39,admin.,divorced,high.school,0,0,0,0,jul,tue,17,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
38,management,married,university.degree,0,1,0,0,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
47,management,married,high.school,0,0,1,0,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
24,admin.,single,high.school,0,1,0,1,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
45,blue-collar,divorced,high.school,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,technician,divorced,university.degree,0,0,0,0,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
51,entrepreneur,married,basic.9y,0,1,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
53,admin.,married,professional.course,0,0,0,0,jun,thu,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,0
24,technician,single,professional.course,0,1,0,0,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
24,services,married,high.school,0,0,0,0,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
35,technician,married,university.degree,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
71,retired,single,university.degree,0,1,0,0,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,0
27,admin.,single,university.degree,0,1,1,0,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,0
32,services,married,high.school,0,0,0,0,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0
56,technician,divorced,university.degree,0,0,1,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
35,services,single,high.school,0,1,0,0,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
35,technician,single,professional.course,0,1,1,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,services,single,basic.9y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
52,services,single,high.school,0,1,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
27,admin.,single,university.degree,0,1,0,0,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,student,single,university.degree,0,0,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
40,technician,married,professional.course,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,blue-collar,married,high.school,0,1,0,0,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
32,management,single,university.degree,0,0,0,0,may,thu,4,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
35,admin.,married,high.school,0,0,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
28,blue-collar,single,professional.course,0,1,0,0,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25,blue-collar,married,basic.4y,0,0,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
28,admin.,single,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0
31,technician,married,university.degree,0,0,0,0,sep,thu,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6,1
38,technician,married,university.degree,0,0,0,0,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
53,services,married,high.school,0,1,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,technician,divorced,professional.course,0,1,0,1,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
73,retired,married,professional.course,0,1,0,0,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0
34,admin.,single,high.school,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
64,housemaid,married,university.degree,0,1,0,1,may,wed,3,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,1
41,technician,divorced,university.degree,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
51,blue-collar,married,basic.4y,0,0,1,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
34,technician,married,university.degree,0,0,0,0,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0
50,management,married,university.degree,0,1,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
39,retired,single,high.school,0,0,0,1,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
34,technician,married,professional.course,0,1,0,0,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,0
37,housemaid,divorced,basic.9y,0,1,0,1,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
40,admin.,married,high.school,0,1,0,1,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
38,admin.,married,university.degree,0,1,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
41,admin.,divorced,university.degree,0,1,0,0,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,admin.,married,university.degree,0,1,0,0,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
47,technician,divorced,high.school,0,1,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
23,blue-collar,single,basic.9y,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,blue-collar,single,basic.9y,0,0,0,1,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
49,technician,married,university.degree,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
51,admin.,married,basic.6y,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
36,technician,single,professional.course,0,1,0,0,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
49,blue-collar,married,basic.6y,0,0,0,0,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
21,student,single,professional.course,0,0,0,1,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0
34,unemployed,married,high.school,0,0,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
45,blue-collar,married,basic.4y,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
54,unemployed,married,basic.9y,0,0,0,0,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1
34,services,married,high.school,0,0,0,0,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
36,blue-collar,married,basic.6y,0,0,0,0,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
45,admin.,single,professional.course,0,0,0,1,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,admin.,married,university.degree,0,0,0,1,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
32,blue-collar,single,basic.9y,0,1,0,0,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
51,admin.,married,basic.4y,0,0,0,0,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
35,blue-collar,married,basic.6y,0,0,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,admin.,single,university.degree,0,1,1,1,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
32,admin.,divorced,basic.9y,0,1,0,0,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
34,services,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
51,technician,married,university.degree,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
24,admin.,single,university.degree,0,0,0,0,aug,thu,1,999,1,failure,-2.9,92.201,-31.4,0.851,5076.2,0
37,services,married,high.school,0,1,0,0,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.944,5076.2,0
37,blue-collar,married,high.school,0,1,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
56,blue-collar,married,basic.4y,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
27,admin.,single,high.school,0,1,0,1,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,3.853,5195.8,0
59,retired,divorced,basic.9y,0,1,0,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
54,retired,married,basic.4y,0,0,1,0,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
34,blue-collar,married,high.school,0,0,0,0,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
36,housemaid,married,basic.6y,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
54,blue-collar,married,professional.course,0,1,1,1,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
30,admin.,married,high.school,0,1,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,management,married,university.degree,0,1,0,0,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
46,technician,married,professional.course,0,1,0,1,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
50,services,married,basic.9y,0,1,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,services,single,university.degree,0,1,0,0,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
78,retired,married,basic.4y,0,0,0,0,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,1
27,services,single,high.school,0,0,0,0,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,1
55,technician,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,retired,married,basic.9y,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
41,technician,married,professional.course,0,1,1,0,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
54,retired,married,high.school,0,0,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
46,admin.,divorced,high.school,0,1,0,1,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,0
30,admin.,married,university.degree,0,0,0,0,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
33,blue-collar,single,basic.9y,0,1,0,1,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
38,services,divorced,high.school,0,0,0,0,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
36,blue-collar,married,high.school,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,blue-collar,married,university.degree,0,1,0,0,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
46,technician,divorced,professional.course,0,1,0,0,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,admin.,married,university.degree,0,1,0,1,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
38,blue-collar,single,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,1
35,technician,married,professional.course,0,1,0,1,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
55,blue-collar,divorced,basic.4y,0,0,0,1,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
49,blue-collar,married,basic.9y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
36,admin.,single,high.school,0,0,0,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
42,admin.,married,university.degree,0,0,1,0,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
48,admin.,divorced,university.degree,0,1,0,0,may,wed,6,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
40,management,single,university.degree,0,0,0,0,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
53,technician,married,professional.course,0,1,0,0,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
42,blue-collar,married,high.school,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
40,admin.,married,university.degree,0,1,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,admin.,single,university.degree,0,1,0,1,jul,mon,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,0
34,admin.,single,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,blue-collar,single,basic.4y,0,1,0,1,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
38,admin.,divorced,university.degree,0,0,0,0,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
32,admin.,married,high.school,0,0,0,0,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
32,services,married,basic.4y,0,0,0,0,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
49,entrepreneur,married,university.degree,0,1,0,0,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
35,admin.,married,high.school,0,0,0,0,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
38,management,married,university.degree,0,0,0,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
