,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job
942,59,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,retired
943,56,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes,management
944,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,retired
945,32,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,admin.
946,40,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
947,38,1,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes,admin.
948,34,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
950,33,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
951,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,technician
952,29,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
953,38,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,admin.
954,24,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.6019999999999999,5099.1,yes,admin.
955,34,11,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,admin.
956,27,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,admin.
957,32,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
958,49,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
959,36,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
960,46,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,blue-collar
961,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
962,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,services
963,31,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,services
964,36,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician
965,30,2,15,4,failure,-1.1,94.199,-37.5,0.879,4963.6,yes,technician
966,32,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,entrepreneur
967,54,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,management
968,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes,blue-collar
969,28,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
970,54,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes,management
971,31,13,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
972,57,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,no,admin.
973,49,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no,unemployed
974,45,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
975,33,8,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no,management
976,53,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,services
977,26,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,yes,student
978,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
979,32,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
980,29,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,technician
981,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,technician
982,29,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,student
983,49,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
984,26,7,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,admin.
985,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
986,56,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,retired
987,29,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
988,31,5,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,technician
989,50,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
990,37,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1,no,technician
991,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
992,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,services
993,25,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,blue-collar
994,35,1,3,1,success,-0.1,93.2,-42.0,4.12,5195.8,no,self-employed
995,37,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,entrepreneur
996,30,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,entrepreneur
997,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes,blue-collar
998,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
999,46,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
1000,51,2,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,yes,unemployed
1001,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes,technician
1002,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,entrepreneur
1003,40,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
1004,25,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes,blue-collar
1005,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,yes,management
1006,54,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes,admin.
1007,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
1008,36,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,management
1009,43,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
1010,57,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management
1011,38,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
1012,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,admin.
1013,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,management
1014,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,technician
1015,57,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.
1016,40,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,blue-collar
1017,43,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
1018,34,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,technician
1019,67,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no,retired
1020,48,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,admin.
1021,35,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,admin.
1022,27,1,1,1,success,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,admin.
1023,25,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
1024,42,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,technician
1025,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
1026,49,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,entrepreneur
1027,36,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes,admin.
1028,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,technician
1029,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,blue-collar
1030,45,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,technician
1031,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
1032,41,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
1033,50,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,management
1034,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,management
1035,46,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,services
1036,36,4,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,blue-collar
1037,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,blue-collar
1038,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,entrepreneur
1039,31,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,services
1040,21,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no,services
1041,56,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,services
1042,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,management
1043,44,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,services
1044,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,unemployed
1045,50,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,yes,admin.
1046,48,1,0,3,success,-1.7,94.027,-38.3,0.9,4991.6,yes,admin.
1047,26,2,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no,self-employed
1048,37,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,services
1049,37,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,unemployed
1050,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services
1051,47,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
1052,41,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,blue-collar
1053,32,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
1054,38,2,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,no,services
1055,48,1,999,1,failure,-1.7,94.215,-40.3,0.8759999999999999,4991.6,no,technician
1056,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
1057,48,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,self-employed
1059,38,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
1060,55,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,retired
1061,27,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,admin.
1062,28,3,999,2,failure,-1.1,94.76700000000001,-50.8,1.048,4963.6,no,services
1063,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar
1064,47,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,services
1065,34,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,student
1066,51,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,services
1067,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,admin.
1068,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,admin.
1069,42,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,blue-collar
1070,30,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,unemployed
1071,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
1072,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,admin.
1073,47,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management
1074,33,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes,admin.
1075,30,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,services
1076,54,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,admin.
1077,47,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
1078,32,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,technician
1079,32,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,blue-collar
1080,38,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,self-employed
1081,38,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,technician
1083,53,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,blue-collar
1084,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,unemployed
1085,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
1086,38,1,999,0,nonexistent,-2.9,92.963,-40.8,1.099,5076.2,no,admin.
1087,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,services
1088,39,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes,self-employed
1089,48,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
1090,32,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar
1091,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
1092,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,blue-collar
1093,35,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,admin.
1094,60,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,blue-collar
1095,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,admin.
1096,52,1,10,4,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes,management
1097,35,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,blue-collar
1098,27,1,3,1,success,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,admin.
1099,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
1100,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,blue-collar
1101,28,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
1102,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
1103,49,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,blue-collar
1104,55,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
1105,50,1,999,1,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,yes,technician
1106,37,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,admin.
1107,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,blue-collar
1109,32,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,entrepreneur
1110,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,retired
1111,35,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,technician
1112,26,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,admin.
1113,47,4,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no,blue-collar
1114,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,blue-collar
1115,37,1,2,1,success,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,entrepreneur
1116,32,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
1117,46,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,services
1118,36,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,services
1119,35,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,admin.
1120,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,self-employed
1121,29,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,admin.
1122,46,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,housemaid
1123,85,2,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no,housemaid
1124,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,technician
1125,31,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,management
1126,34,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,blue-collar
1127,29,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician
1128,46,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
1129,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes,blue-collar
1130,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,blue-collar
1131,26,5,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,no,management
1132,27,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,admin.
1133,57,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,management
1134,32,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,technician
1135,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services
1136,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,blue-collar
1137,59,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,retired
1138,29,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,blue-collar
1139,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.
1140,40,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.
1141,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,admin.
1142,33,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,housemaid
1143,36,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,admin.
1144,59,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,admin.
1145,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,blue-collar
1146,30,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,self-employed
1147,29,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,admin.
1148,34,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,blue-collar
1149,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar
1150,41,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,entrepreneur
1151,30,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,admin.
1152,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.
1153,33,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,unemployed
1154,33,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,services
1155,59,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,retired
1156,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
1157,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.
1158,41,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,admin.
1159,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,technician
1160,39,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,entrepreneur
1161,48,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,services
1162,56,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,admin.
1163,63,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,technician
1164,50,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,self-employed
1165,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
1166,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,unemployed
1167,32,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
1168,28,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,no,blue-collar
1169,26,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,blue-collar
1170,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,admin.
1171,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,blue-collar
1172,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,services
1173,29,9,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,blue-collar
1174,56,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,management
1175,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,yes,blue-collar
1176,33,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
1177,47,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services
1178,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,housemaid
1179,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services
1180,54,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,entrepreneur
1181,32,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,blue-collar
1182,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.
1183,34,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,no,management
1184,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,blue-collar
1185,55,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,admin.
1186,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,self-employed
1187,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
1188,59,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,unemployed
1189,53,2,999,2,failure,-1.8,93.749,-34.6,0.64,5008.7,yes,technician
1190,56,1,999,2,failure,-3.4,92.37899999999999,-29.8,0.762,5017.5,no,unemployed
1191,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,entrepreneur
1192,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,blue-collar
1193,42,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
1194,29,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.
1195,33,6,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,services
1196,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,technician
1197,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur
1198,34,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,management
1199,33,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar
1200,23,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,housemaid
1201,26,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,services
1202,55,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management
1203,47,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,services
1204,36,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,blue-collar
1205,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar
1206,60,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,retired
1207,49,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,entrepreneur
1208,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.
1209,47,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,admin.
1210,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar
1211,27,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,blue-collar
1212,36,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
1213,46,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,services
1214,30,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,entrepreneur
1215,88,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.663,5099.1,no,retired
1216,45,12,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services
1217,30,6,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,admin.
1218,43,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,technician
1219,48,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,retired
1220,56,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,unemployed
1221,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician
1222,30,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
1223,56,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,housemaid
1224,35,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician
1225,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,services
1226,49,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,unemployed
1227,30,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,admin.
1228,39,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,admin.
1229,32,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,technician
1230,59,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,admin.
1231,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,technician
1232,49,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,technician
1233,28,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,admin.
1234,39,4,3,1,success,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,technician
1235,37,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no,blue-collar
1236,51,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,services
1237,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar
1238,59,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,technician
