n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_avg_min,kw_avg_max,kw_avg_avg,self_reference_avg_sharess,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,two_class_popularity,multi_class_popularity,,shares
12,1080,0.496153846,0.999999998,0.714052286,7,5,0,26,4.364814815,6,0,1,0,0,0,0,90.66666667,533666.6667,3929.040267,1600,0,0.03333473,0.034116386,0.03339009,0.865825394,0.0333334,0.453640921,0.002553665,0.058333333,0.051851852,0.529411765,0.470588235,0.407713702,-0.425007086,0.5,-0.3,0,0.3,0,3,,1300
14,419,0.531645568,0.999999996,0.588447651,35,0,1,1,5.002386635,4,0,1,0,0,0,0,20.75,481875,3422.047229,0,0,0.224184261,0.624731099,0.050397427,0.050684398,0.050002814,0.425320513,0.211389115,0.019093079,0.011933174,0.615384615,0.384615385,0.533035714,-0.245833333,1,0.85,0.5,0.85,0,2,,1100
11,505,0.490445859,0.999999996,0.639285712,7,0,0,1,4.497029703,7,0,0,0,0,1,0,62.83333333,273600,3104.976731,0,0,0.356586174,0.028575634,0.028613018,0.028752825,0.557472349,0.389171305,0.148014842,0.043564356,0.001980198,0.956521739,0.043478261,0.295478158,-0.8,0,0,0.5,0,0,2,,1200
10,888,0.471411901,0.999999998,0.666666665,20,8,11,1,4.26463964,9,0,0,0,0,1,0,109.7777778,349755.5556,3126.65399,1073.5,0,0.022357865,0.022239622,0.135057325,0.022248649,0.79809654,0.535689872,0.262308089,0.073198198,0.01463964,0.833333333,0.166666667,0.42032301,-0.247115385,0.733333333,0.5,0.233333333,0.5,1,5,,5100
8,550,0.517495395,0.999999997,0.675595236,15,5,1,0,5.107272727,5,0,0,0,0,0,1,118.4,330660,3664.889572,4100,0,0.040003063,0.040003228,0.641435658,0.238553836,0.040004215,0.491324355,-0.033664422,0.018181818,0.018181818,0.5,0.5,0.314409091,-0.331666667,0.4,-0.3,0.1,0.3,1,4,,1800
14,777,0.467914438,0.999999998,0.608695651,7,1,1,0,4.745173745,6,0,0,1,0,0,0,130.1666667,398733.3333,2974.971718,4100,0,0.265724523,0.033336487,0.372565272,0.033452529,0.294921189,0.440355613,0.034775455,0.048906049,0.030888031,0.612903226,0.387096774,0.307894737,-0.347850529,0.477272727,-0.181818182,0.022727273,0.181818182,0,2,,1200
8,969,0.26450116,0.999999998,0.300813008,3,2,37,0,4.901960784,7,0,0,0,0,1,0,288.5714286,339800,2847.419737,2800,0,0.028637806,0.028572908,0.320388482,0.028571949,0.593828856,0.388859127,0.133068182,0.027863777,0.005159959,0.84375,0.15625,0.246079846,-0.264285714,0.6,0.4,0.1,0.4,1,5,,4400
11,3163,0.261437908,0.999999999,0.379217997,9,7,43,0,4.5184951,7,0,0,0,0,1,0,370,321985.7143,2763.141441,5075,0,0.028661668,0.028573089,0.468598061,0.028571898,0.445595283,0.482224064,0.191118249,0.044894088,0.0113816,0.797752809,0.202247191,0.372474925,-0.1852403,0.25,0,0.25,0,1,4,,2800
12,981,0.407558733,0.999999998,0.585106382,5,5,10,2,4.539245668,7,0,0,0,0,1,0,208,234171.4286,2472.815429,2775,0,0.028573712,0.02857882,0.028573121,0.028685037,0.88558931,0.387374855,0.110839888,0.04077472,0.013251784,0.754716981,0.245283019,0.333157468,-0.224358974,0,0,0.5,0,0,3,,1400
10,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,2155.431667,582216.6667,9276.530446,0,0,0.033333894,0.033347142,0.033451965,0.866533528,0.03333347,0,0,0,0,0,0,0,0,1,1,0.5,1,1,5,,15500
11,916,0.479638009,0.999999998,0.659300183,30,3,9,0,4.647379913,8,0,0,1,0,0,0,40.375,342337.5,3954.568937,5900,0,0.533099711,0.025021697,0.025044788,0.162382181,0.254451623,0.526620846,0.219278327,0.062227074,0.009825328,0.863636364,0.136363636,0.374852662,-0.305246914,0.416666667,0.375,0.083333333,0.375,1,5,,4800
10,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,170.359,474550,4762.7952,0,0,0.127286724,0.020096415,0.02000036,0.812576495,0.020040006,0,0,0,0,0,0,0,0,0.1,0,0.4,0,1,4,,1700
9,1026,0.456973293,0.999999998,0.632952691,6,6,3,0,4.923001949,5,0,0,0,0,0,1,81.6,327400,2424.993572,4223,0,0.040000179,0.040000114,0.83999747,0.040000141,0.040002097,0.378638769,0.127221072,0.038011696,0.015594542,0.709090909,0.290909091,0.329450549,-0.229662698,0.2,0.2,0.3,0.2,1,4,,2500
14,403,0.532828281,0.999999996,0.648221341,11,1,1,0,4.791563275,6,0,1,0,0,0,0,158.8333333,342666.6667,3179.66639,1600,0,0.33938925,0.557954713,0.0335416,0.035779791,0.033334646,0.468831169,0.077638833,0.039702233,0.012406948,0.761904762,0.238095238,0.268844697,-0.26,0,0,0.5,0,1,4,,2200
8,742,0.475206611,0.999999998,0.644391407,2,1,10,0,4.305929919,9,0,0,0,0,0,0,585.75,293433.3333,4284.94001,8500,0,0.022225691,0.022265022,0.245247726,0.465816519,0.244445043,0.522973554,0.047776529,0.039083558,0.018867925,0.674418605,0.325581395,0.340621735,-0.40430839,1,-1,0.5,1,1,5,,5100
8,244,0.510460249,0.999999993,0.620915029,4,2,2,0,4.844262295,6,0,0,1,0,0,0,132.75,269622.5,1532.253689,1700,0,0.866422376,0.033337961,0.033335283,0.033335434,0.033568945,0.497245179,0.16053719,0.057377049,0.016393443,0.777777778,0.222222222,0.309415584,-0.2,0,0,0.5,0,1,4,,2400
12,547,0.490458014,0.999999997,0.611464966,17,1,1,0,4.696526508,6,0,0,0,0,0,1,324.25,178466.6667,1551.015449,2200,0,0.033349383,0.033346343,0.368598774,0.033341056,0.531364443,0.446265432,0.068618827,0.029250457,0.027422303,0.516129032,0.483870968,0.394270833,-0.211203704,0,0,0.5,0,1,5,,14200
10,391,0.519480518,0.999999996,0.677130042,5,5,1,0,4.437340153,7,0,0,0,0,1,0,158.7142857,414642.8571,2836.175733,11900,0,0.028658659,0.028572189,0.02858173,0.028571575,0.885615847,0.428234266,0.132032551,0.051150895,0.00511509,0.909090909,0.090909091,0.228189935,-0.208333333,0.5,0,0,0,0,2,,1200
8,254,0.659751035,0.999999994,0.782051277,3,1,1,2,4.992125984,7,0,0,0,0,0,1,190.7142857,174842.8571,2243.580663,6800,0,0.028571975,0.028571844,0.885711961,0.028571659,0.028572561,0.261904762,-0.008928571,0.011811024,0.015748031,0.428571429,0.571428571,0.333333333,-0.28125,0.333333333,0.25,0.166666667,0.25,0,2,,1200
11,230,0.634361231,0.999999992,0.832061062,4,3,1,0,4.426086957,9,0,0,0,1,0,0,263.8888889,235022.2222,3617.190419,1300,0,0.023015825,0.02222752,0.187337749,0.566964801,0.200454104,0.57217366,0.0379662,0.02173913,0.02173913,0.5,0.5,0.347272727,-0.256153846,0,0,0.5,0,1,4,,1700
12,255,0.591489359,0.999999994,0.610465113,2,2,9,1,4.917647059,9,0,1,0,0,0,0,443.2222222,234511.1111,4331.798487,1097,0,0.022222687,0.774375868,0.022222447,0.158956545,0.022222453,0.559504132,0.196487603,0.023529412,0.007843137,0.75,0.25,0.447727273,-0.275,0,0,0.5,0,1,5,,4600
9,1744,0.342786683,0.999999999,0.45411985,26,1,6,2,4.772362385,8,0,0,0,0,0,1,686.1666667,145750,1982.477124,1400,0,0.025001219,0.025001148,0.774503617,0.025000691,0.150493325,0.410718954,0.023081232,0.024082569,0.022362385,0.518518519,0.481481481,0.254722222,-0.205982906,0,0,0.5,0,1,4,,1800
9,1344,0.421956684,0.999999999,0.674094707,11,0,1,0,4.496279762,10,1,0,0,0,0,0,358.875,129520,2543.608352,0,0,0.020130109,0.020004694,0.353847686,0.020551212,0.585466299,0.431673882,0.13955551,0.039434524,0.016369048,0.706666667,0.293333333,0.345027771,-0.193903319,0,0,0.5,0,0,2,,1100
10,248,0.65182186,0.999999993,0.788732389,7,5,0,1,4.274193548,8,0,1,0,0,0,0,199.25,366125,3991.771706,2005,0,0.02500036,0.025302616,0.025000394,0.899678103,0.025018528,0.603748006,0.056738437,0.040322581,0.028225806,0.588235294,0.411764706,0.31530303,-0.403571429,0,0,0.5,0,1,4,,3300
9,348,0.618296528,0.999999996,0.702586204,24,4,20,2,4.50862069,9,0,1,0,0,0,0,105.3333333,296933.3333,2625.059993,9950,0,0.022225244,0.167394217,0.02222423,0.765932523,0.022223786,0.563847462,0.0219028,0.037356322,0.031609195,0.541666667,0.458333333,0.333516484,-0.331585082,0.4,-0.4,0.1,0.4,0,3,,1400
11,942,0.334047109,0.999999998,0.433447098,10,5,7,0,4.407643312,10,0,0,0,0,1,0,414.5,237420,2459.202505,3078.8,0,0.020441089,0.020006052,0.301580343,0.272385404,0.385587112,0.488376164,0.185609256,0.040339703,0.011677282,0.775510204,0.224489796,0.413110617,-0.236868687,0.7,0.366666667,0.2,0.366666667,1,4,,2100
9,1045,0.504008016,0.999999998,0.684294871,10,3,0,25,4.529186603,5,0,1,0,0,0,0,45.8,489540,3636.884842,13033.33333,0,0.040002563,0.04189273,0.258187434,0.619917226,0.040000047,0.472748566,0.006118942,0.057416268,0.050717703,0.530973451,0.469026549,0.433377165,-0.4356469,1,1,0.5,1,1,5,,3800
9,630,0.529032257,0.999999998,0.680798003,25,7,1,0,4.923809524,7,0,0,0,0,0,1,298.8571429,248157.1429,2826.594633,1854.571429,0,0.17131816,0.028571855,0.742855205,0.02868128,0.028573499,0.427238236,0.101795624,0.033333333,0.019047619,0.636363636,0.363636364,0.366493506,-0.205324074,0.5,0.5,0,0.5,1,4,,1700
10,825,0.41412911,0.999999998,0.58898305,11,0,1,0,4.781818182,6,0,0,0,0,0,1,571.8333333,180950,2482.107523,0,0,0.033334993,0.033334383,0.866661476,0.033333991,0.033335157,0.54244999,0.205519685,0.075151515,0.019393939,0.794871795,0.205128205,0.377372923,-0.206336806,0.454545455,0.136363636,0.045454545,0.136363636,1,5,,3900
12,392,0.602094239,0.999999996,0.744094485,11,1,1,0,5.334183673,4,0,0,0,0,0,1,424,267700,2423.142257,1400,0,0.050002822,0.050003049,0.549412152,0.050001845,0.300580132,0.423055556,0.153796296,0.030612245,0.00255102,0.923076923,0.076923077,0.294027778,-0.6,1,0.8,0.5,0.8,0,3,,1300
10,562,0.528130671,0.999999997,0.673184356,18,1,1,0,4.927046263,3,0,0,0,0,1,0,-1,530066.6667,3194.474664,788,0,0.066666792,0.066670466,0.066669119,0.06666687,0.733326753,0.465224829,0.149511241,0.033807829,0.007117438,0.826086957,0.173913043,0.351355662,-0.53125,0.454545455,0.136363636,0.045454545,0.136363636,0,3,,1300
12,291,0.560283686,0.999999994,0.701149421,11,5,1,1,4.481099656,5,0,0,1,0,0,0,76.5,324880,2422.80847,1967.666667,0,0.256103477,0.040002046,0.040019247,0.040001097,0.623874133,0.386781258,0.100664629,0.037800687,0.010309278,0.785714286,0.214285714,0.218126722,-0.162698413,0.5,0.5,0,0.5,0,2,,1100
15,627,0.518835616,0.999999997,0.639097743,15,2,7,0,4.902711324,10,0,0,1,0,0,0,100.375,383690,2685.30139,1200,0,0.533616551,0.02012755,0.020002209,0.20817191,0.21808178,0.447450835,0.172119357,0.041467305,0,1,0,0.245435398,0,0,0,0.5,0,0,3,,1300
9,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,150.0842857,530428.5714,6602.771479,0,0,0.02857197,0.318667089,0.028571717,0.595617565,0.028571659,0,0,0,0,0,0,0,0,0.625,0,0.125,0,1,4,,1900
9,1271,0.478661087,0.999999999,0.66981132,49,4,22,0,4.516129032,10,1,0,0,0,0,0,193.9,199460,5003.497278,3600,0,0.32255005,0.020022155,0.020010578,0.616912251,0.020504967,0.476782528,0.095412898,0.050354052,0.025177026,0.666666667,0.333333333,0.357458063,-0.327064732,0.6,0,0.1,0,1,4,,3200
16,217,0.611374405,0.999999992,0.767441855,6,3,1,1,4.709677419,7,0,0,0,1,0,0,138.5714286,279314.2857,4013.308445,5350,0,0.030337275,0.028631431,0.028966143,0.641270016,0.270795135,0.539867424,0.217897727,0.050691244,0.013824885,0.785714286,0.214285714,0.439669421,-0.394444444,1,0.1,0.5,0.1,1,4,,3300
13,299,0.555172412,0.999999994,0.679775277,17,6,1,1,4.862876254,10,0,0,0,0,1,0,196.1111111,309660,2727.442185,9454,0,0.020029894,0.020005426,0.121470594,0.108444458,0.730049628,0.517307692,0.123397436,0.02006689,0.016722408,0.545454545,0.454545455,0.411111111,-0.1725,0,0,0.5,0,0,2,,1100
10,630,0.513201319,0.999999997,0.665789472,9,2,1,1,4.468253968,8,0,0,0,0,1,0,206.875,221150,2591.740303,2154.5,0,0.025025231,0.025000555,0.025007324,0.025000108,0.899966782,0.533302115,0.167172411,0.052380952,0.020634921,0.717391304,0.282608696,0.414685819,-0.383974359,0.5,0.35,0,0.35,1,4,,3200
11,278,0.566801617,0.999999994,0.675159231,15,11,1,1,4.316546763,10,0,0,0,0,1,0,73.8,304860,2935.863166,2250,0,0.020066471,0.020000506,0.204164819,0.020000133,0.735768071,0.354958678,0.166942149,0.043165468,0.007194245,0.857142857,0.142857143,0.351893939,-0.233333333,0,0,0.5,0,0,2,,1200
14,872,0.463048498,0.999999998,0.66396761,5,1,7,0,4.764908257,9,0,0,0,0,0,1,-1,137788.8889,1832.056634,0,0,0.022238533,0.345671285,0.469248458,0.022225197,0.140616526,0.497468024,0.004453217,0.025229358,0.020642202,0.55,0.45,0.325838253,-0.371064815,0,0,0.5,0,1,4,,1900
9,540,0.530956847,0.999999997,0.685975608,15,4,1,0,5.190740741,8,0,0,0,0,1,0,109.75,384787.5,3568.187697,1366.666667,0,0.025122229,0.025079372,0.217575643,0.025001217,0.707221538,0.512142857,0.109166667,0.025925926,0.011111111,0.7,0.3,0.394642857,-0.308333333,0.9,0.6,0.4,0.6,0,2,,1100
12,249,0.608870965,0.999999994,0.769230764,5,2,2,1,4.429718876,8,0,1,0,0,0,0,350.625,389150,4414.758679,3100,0,0.025001029,0.546348338,0.025000442,0.378649937,0.025000253,0.487869769,-0.001803752,0.040160643,0.032128514,0.555555556,0.444444444,0.324837662,-0.336458333,0.618181818,-0.087878788,0.118181818,0.087878788,0,3,,1600
12,774,0.486945169,0.999999997,0.763959389,1,0,24,0,4.240310078,8,0,0,0,0,0,1,161.2857143,175087.5,2603.686143,0,0,0.025001989,0.025002501,0.649226676,0.275753513,0.025015321,0.444511905,0.108700758,0.027131783,0.007751938,0.777777778,0.222222222,0.371572872,-0.329166667,0,0,0.5,0,1,4,,1700
11,507,0.567729083,0.999999997,0.714754096,12,0,2,0,4.686390533,5,0,0,1,0,0,0,125,435620,2383.848987,0,0,0.240008181,0.040000336,0.639989418,0.040000205,0.040001859,0.441239316,0.038034188,0.027613412,0.021696252,0.56,0.44,0.343452381,-0.298106061,0.666666667,-0.333333333,0.166666667,0.333333333,1,4,,2700
12,366,0.505464479,0.999999995,0.662037034,4,3,1,1,4.549180328,8,0,0,0,0,1,0,201.75,299500,2518.469766,1300,0,0.169452399,0.151013287,0.025007604,0.025000433,0.629526276,0.485898905,0.190412529,0.030054645,0.005464481,0.846153846,0.153846154,0.303364817,-0.195833333,0.454545455,0.136363636,0.045454545,0.136363636,1,5,,4400
12,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,127.9414286,597457.1429,5985.960687,0,0,0.028587856,0.028581206,0.028571651,0.885687795,0.028571492,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,102500
12,970,0.43125,0.999999998,0.62915129,6,1,1,1,4.657731959,9,0,0,0,0,0,1,156,283055.5556,3075.042975,1500,0,0.02266793,0.133640246,0.467509,0.132499955,0.243682869,0.492976435,0.133358994,0.032989691,0.008247423,0.8,0.2,0.353606602,-0.433012821,0,0,0.5,0,0,2,,1100
16,707,0.526706231,0.999999998,0.668161433,34,2,29,0,4.896746818,6,0,0,0,0,0,0,115.5,466633.3333,5044.39455,9668.5,0,0.03333383,0.033352481,0.03333352,0.866640273,0.033339897,0.580103798,-0.01828082,0.024045262,0.01980198,0.548387097,0.451612903,0.409180036,-0.356845238,1,0,0.5,0,1,5,,21600
11,1316,0.392857143,0.999999999,0.566666666,3,3,4,1,4.425531915,9,0,1,0,0,0,0,325.6666667,212888.8889,2444.118705,1900,0,0.02222272,0.544477947,0.02222334,0.140396984,0.27067901,0.500648561,0.152190571,0.061550152,0.025075988,0.710526316,0.289473684,0.426882582,-0.325883838,0.5,0,0,0,0,2,,1100
7,808,0.518939393,0.999999998,0.677865611,13,4,2,1,5.185643564,8,0,0,0,0,0,1,120,271937.5,2166.487472,1533.333333,0,0.025000617,0.025000062,0.899998534,0.025000039,0.025000747,0.295266955,0.008232323,0.022277228,0.022277228,0.5,0.5,0.305185185,-0.294753086,0,0,0.5,0,1,4,,1800
10,1167,0.450442477,0.999999999,0.639249638,29,2,11,0,4.94344473,10,0,0,0,0,0,0,295.7,318470,4552.162185,19000,0,0.02087307,0.020011456,0.020148919,0.917864591,0.021101964,0.41972139,0.060747308,0.031705227,0.023993145,0.569230769,0.430769231,0.358271908,-0.264097222,0.3,0.2,0.2,0.2,1,5,,14800
12,1873,0.336655592,0.999999999,0.489361702,11,10,10,0,4.368926855,10,0,0,0,0,1,0,119.3,315130,2919.116943,0,0,0.020051484,0.020036655,0.020027565,0.11952586,0.820358436,0.498157711,0.135778605,0.043780032,0.017084891,0.719298246,0.280701754,0.396235086,-0.231218998,0.533333333,0.278787879,0.033333333,0.278787879,0,3,,1400
8,205,0.64705882,0.999999991,0.836363629,5,4,1,0,4.56097561,4,0,0,1,0,0,0,73.8975,560800,3533.275963,2200,0,0.79999495,0.050000127,0.050003714,0.05000115,0.050000059,0.621969697,0.15530303,0.029268293,0.014634146,0.666666667,0.333333333,0.529166667,-0.322222222,0,0,0.5,0,0,2,,1200
11,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,269.7322222,415077.7778,4173.155221,0,0,0.022332371,0.35933766,0.022302978,0.573536325,0.022490667,0,0,0,0,0,0,0,0,0.45,0.3,0.05,0.3,0,3,,1300
10,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,104.2857143,366012.5,3687.942082,0,0,0.025001064,0.025029465,0.025000633,0.899804074,0.025164764,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,1,4,,1700
11,416,0.582716048,0.999999996,0.733840301,22,2,2,1,5.163461538,8,0,0,0,0,0,1,100.6,136575,1592.887902,550,0,0.02500381,0.025003875,0.400543052,0.025002278,0.524446985,0.278148148,0.034212963,0.028846154,0.024038462,0.545454545,0.454545455,0.246875,-0.193611111,0.05,-0.2,0.45,0.2,1,5,,13400
13,326,0.597523218,0.999999995,0.747422677,9,4,3,1,4.561349693,8,0,0,0,0,0,0,353.625,351075,5595.557203,8350,0,0.026323388,0.025011728,0.025155417,0.773737066,0.149772401,0.443261811,0.21027668,0.042944785,0.015337423,0.736842105,0.263157895,0.427597403,-0.23,1,0,0.5,0,1,5,,5300
13,425,0.542168673,0.999999996,0.717741933,7,1,7,0,4.567058824,8,0,0,1,0,0,0,346,223650,2154.916977,3000,0,0.311728726,0.025136686,0.296076014,0.02509764,0.341960933,0.463888889,0.18283179,0.042352941,0.018823529,0.692307692,0.307692308,0.511111111,-0.271701389,0,0,0.5,0,0,3,,1600
7,305,0.562753034,0.999999994,0.612359547,10,3,0,2,4.639344262,7,0,0,0,0,0,1,301.8333333,175042.8571,2056.170169,1800,0,0.028572306,0.028572132,0.73153492,0.02857185,0.182748791,0.387121212,0.066184573,0.016393443,0.016393443,0.5,0.5,0.340606061,-0.195,0.5,0.136363636,0,0.136363636,0,3,,1500
12,611,0.466996699,0.999999997,0.629427791,16,4,6,0,4.692307692,6,0,0,0,0,1,0,208.6666667,368816.6667,2726.492497,1825,1,0.033349662,0.033334379,0.202290904,0.033333556,0.697691499,0.552206662,0.208129488,0.091653028,0.029459902,0.756756757,0.243243243,0.423904221,-0.309104938,0.45,0.083333333,0.05,0.083333333,1,4,,2700
8,551,0.560747663,0.999999997,0.753753751,14,2,9,2,5.096188748,9,1,0,0,0,0,0,79.77777778,311455.5556,4645.437346,17200,1,0.246025411,0.0222444,0.022341283,0.260053962,0.449334944,0.434638278,-0.049777306,0.02722323,0.047186933,0.365853659,0.634146341,0.372424242,-0.295009158,0,0,0.5,0,1,4,,2100
10,943,0.44787234,0.999999998,0.658582088,2,1,1,0,5.088016967,6,0,0,0,0,0,1,258.5,198250,2709.981139,2200,1,0.033336811,0.203341055,0.46500721,0.264977834,0.033337089,0.453562592,0.039224265,0.039236479,0.02757158,0.587301587,0.412698413,0.358333333,-0.330769231,0.9,0.8,0.4,0.8,0,2,,1200
11,486,0.519067796,0.999999996,0.715328465,10,1,1,0,4.932098765,8,0,0,0,0,0,1,253.375,217900,2275.44601,3300,1,0.025000367,0.025000219,0.899977344,0.025020734,0.025001336,0.4375,0.051354167,0.03909465,0.014403292,0.730769231,0.269230769,0.219736842,-0.245238095,0.4,0.1,0.1,0.1,1,4,,2500
13,264,0.596958173,0.999999994,0.727848097,7,3,1,1,4.734848485,8,0,0,0,0,1,0,350,233500,4257.542612,3850,1,0.025002509,0.025561989,0.025003307,0.158670154,0.765762041,0.475592661,0.118686869,0.056818182,0.007575758,0.882352941,0.117647059,0.246161616,-0.375,0.75,0.125,0.25,0.125,1,4,,2700
10,832,0.473939393,0.999999998,0.66197183,8,0,1,0,4.887019231,5,0,0,0,0,1,0,99.2,458280,3026.82929,0,1,0.040000313,0.040001841,0.338452115,0.040000347,0.541545384,0.41554326,0.073306506,0.037259615,0.021634615,0.632653061,0.367346939,0.322907066,-0.241269841,0.454545455,0.136363636,0.045454545,0.136363636,0,3,,1600
11,174,0.658227844,0.999999992,0.699999994,34,4,16,0,5.281609195,10,0,0,0,0,0,0,184.8,261550,5341.081539,6600,1,0.020417801,0.020008755,0.020001628,0.778913321,0.160658495,0.32,0.2,0.011494253,0,1,0,0.5,0,0,0,0.5,0,0,3,,1600
13,1335,0.419818457,0.999999999,0.612820512,13,1,7,0,4.71835206,10,0,0,0,0,0,1,139.5555556,232140,1857.424558,1000,1,0.020000128,0.020000183,0.919871725,0.020125774,0.020002189,0.459924594,-0.022249103,0.019475655,0.017977528,0.52,0.48,0.312212787,-0.384399802,0.9,-0.6,0.4,0.6,0,3,,1300
14,248,0.616326528,0.999999993,0.767605628,4,4,1,0,4.794354839,6,0,0,0,0,0,1,182.5,285266.6667,2201.011347,1308.666667,1,0.033335929,0.198491631,0.701500432,0.033334835,0.033337174,0.373647908,0.064906205,0.028225806,0.016129032,0.636363636,0.363636364,0.372077922,-0.357738095,0.383333333,-0.283333333,0.116666667,0.283333333,0,3,,1300
9,326,0.54716981,0.999999995,0.653846151,11,8,2,0,4.524539877,9,0,0,0,0,1,0,295.3333333,253033.3333,2669.884373,2168.166667,1,0.022229644,0.022222928,0.232671093,0.024060993,0.698815343,0.567833895,0.266228956,0.070552147,0.006134969,0.92,0.08,0.344051383,-0.225,1,0,0.5,0,1,4,,2000
10,1034,0.419624217,0.999999998,0.551779934,51,5,24,0,4.486460348,10,1,0,0,0,0,0,185.4,190200,4712.755798,5061.25,1,0.322506987,0.020021909,0.020010579,0.61694189,0.020518635,0.572847311,0.176746867,0.056092843,0.022243714,0.716049383,0.283950617,0.458680213,-0.398369565,0.7,0.55,0.2,0.55,1,4,,2500
13,1041,0.435748792,0.999999998,0.60819672,8,1,3,0,4.763688761,9,0,0,0,1,0,0,455.375,112411.1111,2014.678997,1000,1,0.022711204,0.583599641,0.022222993,0.022223274,0.349242887,0.438491838,0.128419012,0.043227666,0.023054755,0.652173913,0.347826087,0.365597643,-0.209747024,0.5,0,0,0,1,4,,1700
12,429,0.590909089,0.999999996,0.700374529,7,1,1,1,4.962703963,5,0,0,0,0,0,1,229.5,215600,2052.944669,970,1,0.040004495,0.040004885,0.639454319,0.040002953,0.240533348,0.447931034,-0.041034483,0.020979021,0.032634033,0.391304348,0.608695652,0.315925926,-0.288095238,0.416666667,0.216666667,0.083333333,0.216666667,0,2,,1200
7,750,0.491620111,0.999999998,0.613588109,8,0,1,0,4.809333333,7,0,0,0,0,0,1,573.8571429,166828.5714,2384.443053,0,1,0.028572288,0.028572116,0.742614243,0.028571839,0.171669514,0.395829777,0.00820907,0.029333333,0.029333333,0.5,0.5,0.258822806,-0.181400544,0,0,0.5,0,0,2,,1100
16,321,0.599999998,0.999999995,0.699507386,21,1,0,1,5.059190031,9,0,0,0,0,0,1,227.6666667,216155.5556,2002.775646,3300,1,0.02237272,0.022769897,0.803714181,0.128876044,0.022267158,0.496060606,0.219318182,0.037383178,0.00623053,0.857142857,0.142857143,0.40719697,-0.2,0,0,0.5,0,1,4,,2900
11,544,0.516666666,0.999999997,0.703225804,3,2,1,0,4.957720588,8,0,0,0,0,0,1,395.5,137812.5,2090.822213,9534.5,1,0.025000861,0.025326774,0.774977554,0.025000505,0.149694306,0.361838624,0.068518519,0.029411765,0.020220588,0.592592593,0.407407407,0.354166667,-0.272727273,0,0,0.5,0,0,2,,1100
8,391,0.560321714,0.999999996,0.681818179,23,2,1,0,5.051150895,8,0,0,0,0,0,1,48.75,347375,3561.767224,21600,1,0.150137453,0.025024167,0.400066285,0.399761731,0.025010363,0.58079479,0.06258639,0.023017903,0.015345269,0.6,0.4,0.47996633,-0.396759259,0,0,0.5,0,1,5,,6300
10,403,0.533854165,0.999999996,0.626459142,16,4,1,1,4.851116625,10,0,0,0,0,1,0,152.959,344570,3306.218941,1533.333333,1,0.430018071,0.220436396,0.125576577,0.020145796,0.20382316,0.452363636,-0.055090909,0.022332506,0.024813896,0.473684211,0.526315789,0.246969697,-0.345,0.333333333,0.25,0.166666667,0.25,1,5,,3600
