,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,education_new
1382,29,6,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,6
1384,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
1385,36,6,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
1386,35,13,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,6
1387,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
1388,42,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,6
1389,39,1,4,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,0,0,1,5
1390,34,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
1391,52,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1392,47,3,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,0,6
1393,59,4,999,1,-3.0,92.713,-33.0,0.7,5023.5,0,1,0,0,6
1394,37,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,3
1395,33,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,6
1396,35,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
1397,33,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1398,40,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
1399,39,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1400,32,1,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,1,0,6
1401,29,6,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,3
1402,32,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,1,0,3
1403,35,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
1404,36,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,6
1405,38,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,1,0,0
1406,32,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
1407,32,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,6
1408,34,4,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
1409,42,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,0,1,0,6
1410,28,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,2
1411,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
1412,27,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
1413,43,1,999,1,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,1,0,0,5
1414,51,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,0,1,0,5
1415,35,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1416,42,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
1417,36,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
1418,35,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
1419,38,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,2
1420,45,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
1421,24,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
1422,30,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
1423,31,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
1424,30,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
1425,68,2,999,1,-1.7,94.215,-40.3,0.889,4991.6,1,1,0,0,6
1426,50,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
1427,32,8,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,6
1428,55,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
1429,31,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,3
1430,55,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
1431,37,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,3
1432,41,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
1433,34,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,6
1434,33,1,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,0,1,0,2
1435,42,2,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,1,0,3
1436,56,9,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,6
1437,46,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,2
1438,42,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
1439,33,2,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,6
1440,53,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,5
1441,43,5,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
1442,52,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
1444,49,3,999,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,0,0,1,0,6
1445,41,13,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
1446,26,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
1447,39,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
1448,33,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
1449,36,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,1
1450,33,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
1451,36,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
1452,61,2,999,1,-1.8,93.369,-34.8,0.649,5008.7,0,1,0,0,6
1453,40,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
1454,31,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,1,0,5
1455,41,2,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
1456,39,8,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,3
1457,39,17,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
1458,38,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,6
1459,47,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,3
1460,24,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
1461,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
1463,51,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
1464,53,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,1,5
1465,24,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,1,0,5
1466,24,5,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,3
1467,35,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
1468,71,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,1,0,6
1469,27,1,999,1,-1.8,93.075,-47.1,1.445,5099.1,0,1,0,0,6
1470,32,1,999,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,1,0,3
1471,56,2,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
1472,35,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,3
1473,35,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,5
1474,38,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
1475,52,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,3
1476,27,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,6
1478,40,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
1479,38,5,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
1480,32,4,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,6
1481,35,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
1482,28,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
1483,25,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
1484,28,1,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,1,0,6
1485,31,1,3,1,-1.1,94.199,-37.5,0.878,4963.6,1,0,0,1,6
1486,38,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,6
1487,53,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
1488,32,17,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,5
1489,73,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,5
1490,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
1492,41,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
1493,51,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,0,0
1494,34,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,1,0,6
1496,39,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,3
1497,34,1,999,0,-1.8,92.84299999999999,-50.0,1.629,5099.1,0,0,1,0,5
1498,37,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,2
1499,40,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,3
1500,38,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,6
1501,41,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
1502,38,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
1503,47,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
1504,23,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
1505,30,11,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
1506,49,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
1507,51,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
1508,36,2,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,5
1509,49,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
1510,21,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,0,0,1,0,5
1511,34,2,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,3
1512,45,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,0
1513,54,1,3,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,0,0,1,2
1514,34,3,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,3
1515,36,1,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
1516,45,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
1517,37,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,6
1518,32,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
1519,51,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0
1520,35,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1521,36,8,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
1522,32,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
1523,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
1524,51,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
1525,24,1,999,1,-2.9,92.20100000000001,-31.4,0.851,5076.2,0,1,0,0,6
1526,37,2,999,0,-2.9,92.469,-33.6,0.9440000000000001,5076.2,0,0,1,0,3
1527,37,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
1528,56,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
1529,27,1,999,0,-0.1,93.2,-42.0,3.853,5195.8,0,0,1,0,3
1530,59,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
1531,54,2,999,0,-3.4,92.431,-26.9,0.722,5017.5,1,0,1,0,0
1532,34,3,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,3
1533,36,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
1534,54,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
1535,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1536,37,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
1537,46,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,5
1538,50,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,2
1539,35,2,999,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,0,0,1,0,6
1540,78,1,999,0,-1.7,94.215,-40.3,0.87,4991.6,1,0,1,0,0
1541,27,3,999,0,-1.7,94.215,-40.3,0.79,4991.6,1,0,1,0,3
1542,55,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1543,51,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
1544,41,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,5
1545,54,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
1546,46,1,999,0,-0.1,93.79799999999999,-40.4,5.045,5195.8,0,0,1,0,3
1547,30,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
1548,33,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
1549,38,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
1550,36,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1552,46,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,5
1553,40,5,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,6
1554,38,1,999,0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0,6
1555,35,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
1556,55,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
1557,49,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
1558,36,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,3
1559,42,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
1561,40,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,6
1562,53,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,5
1563,42,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,3
1564,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1565,38,2,999,0,-2.9,92.469,-33.6,0.914,5076.2,0,0,1,0,6
1566,34,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
1567,36,8,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,0
1568,38,3,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,6
1569,32,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,3
1570,32,4,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,0,1,0,0
1571,49,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
1572,35,1,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,1,0,3
1573,38,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
1574,38,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
1575,28,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,3
1576,26,1,3,3,-1.1,94.199,-37.5,0.879,4963.6,1,0,0,1,5
1577,27,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
1578,59,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
1579,26,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,3
1580,38,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,5
1581,39,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
1583,40,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
1584,37,7,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,6
1585,31,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
1586,47,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
1587,54,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,3
1588,32,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
1589,41,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
1590,55,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,5
1591,80,1,3,3,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1,0,0,1,0
1592,29,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
1593,32,1,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,0,1,0,6
1594,47,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
1595,49,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
1596,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,1
1597,51,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,3
1598,40,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,6
1599,44,4,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,3
1600,28,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
1601,46,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,5
1602,46,11,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,6
1603,52,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
1604,25,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,0,0,1,0,3
1605,31,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
1607,52,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,1,0,0
1608,39,3,999,0,-1.7,94.215,-40.3,0.8270000000000001,4991.6,1,0,1,0,6
1609,44,2,6,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5,1,0,0,1,3
1610,39,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
1611,54,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,1,0,0
1612,55,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
1613,46,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
1614,55,1,999,1,-1.8,93.075,-47.1,1.483,5099.1,0,1,0,0,0
1615,45,4,999,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,1,0,3
1616,29,2,999,0,-3.4,92.431,-26.9,0.735,5017.5,1,0,1,0,2
1617,46,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
1619,39,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
1620,50,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1621,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
1622,36,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1623,29,5,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
1624,43,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
1625,42,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1627,26,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
1629,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
1630,54,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
1631,40,6,999,0,1.4,93.444,-36.1,4.962,5228.1,0,0,1,0,5
1632,29,3,5,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1,0,0,1,6
1633,39,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,2
1634,55,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
1635,43,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,5
1636,26,1,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,6
1637,33,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,5
1638,42,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
1639,36,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
1640,33,3,999,0,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1,0,1,0,1
1641,36,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
1643,39,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,5
1644,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,1,0,6
1645,28,4,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,1,0,6
1646,38,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,2
1647,49,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
1648,38,17,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,6
1649,36,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
1650,51,3,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,6
1651,57,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
1652,44,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,1,0,3
1653,27,2,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,1,0,1,0,6
1654,58,5,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,6
1655,28,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
1656,41,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,6
1657,34,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
1658,29,2,999,2,-2.9,92.963,-40.8,1.26,5076.2,1,1,0,0,3
1659,55,1,999,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,0
1660,37,2,999,4,-1.7,94.027,-38.3,0.899,4991.6,1,1,0,0,6
1662,39,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,5
1663,36,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
1664,34,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
1665,35,1,999,2,-1.1,94.76700000000001,-50.8,1.05,4963.6,0,1,0,0,2
1666,36,2,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
1667,55,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,3
1668,50,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,0
1669,37,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,5
1670,24,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,3
1671,57,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
1672,59,2,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,1,0,0,3
1673,32,2,999,0,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,0,0,1,0,6
1674,36,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
1675,48,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,1,0,1,0,6
1676,33,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
1677,43,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
1679,26,3,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,3
1680,47,1,3,1,-3.4,92.37899999999999,-29.8,0.77,5017.5,0,0,0,1,3
1681,24,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
1682,35,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
1683,26,2,999,1,-3.4,92.431,-26.9,0.742,5017.5,0,1,0,0,2
1684,31,9,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,6
1685,33,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,3
1686,53,3,999,0,-1.8,93.075,-47.1,1.3719999999999999,5099.1,0,0,1,0,3
1687,43,1,999,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1,1,0,0,5
1688,34,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,5
1689,41,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,5
1690,33,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
1691,33,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
1693,29,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
1694,25,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,2
1695,35,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
1696,29,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
1697,57,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,0,1,0,0,6
1698,49,5,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
1699,35,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
1700,31,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
1701,43,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
1702,34,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
1703,38,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,6
