,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,default
1307,36,1,999,0,nonexistent,-0.2,92.756,-45.9,3.3289999999999997,5176.3,no,no
1308,51,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
1309,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
1310,50,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5,no,no
1312,53,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,no
1313,52,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
1314,71,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes,no
1315,52,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1316,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1317,36,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1318,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
1319,31,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1320,58,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,no
1321,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1323,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
1325,40,4,999,0,nonexistent,-2.9,92.963,-40.8,1.244,5076.2,no,no
1326,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1327,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1328,27,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
1331,46,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,no
1332,47,3,999,2,failure,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no,no
1334,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1335,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1336,58,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1337,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1340,32,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1341,32,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1342,29,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1343,43,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1344,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1345,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
1346,28,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1347,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1348,44,1,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,no,no
1351,32,1,999,0,nonexistent,-0.1,93.2,-42.0,4.343,5195.8,yes,no
1352,26,1,999,1,failure,-1.7,94.215,-40.3,0.893,4991.6,no,no
1353,35,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1354,34,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
1355,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1357,33,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,no,no
1358,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
1360,34,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1361,36,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1362,28,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1363,72,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,no,no
1364,27,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
1365,43,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1366,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
1367,27,4,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,yes,no
1368,35,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
1369,34,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.861,5076.2,no,no
1371,39,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes,no
1372,35,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
1373,56,3,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1374,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes,no
1375,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
1376,45,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
1377,20,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1378,42,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1379,39,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
1381,50,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1382,29,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1384,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1385,36,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1386,35,13,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
1388,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
1389,39,1,4,1,success,-2.9,92.20100000000001,-31.4,0.884,5076.2,no,no
1391,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1392,47,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,yes,no
1393,59,4,999,1,failure,-3.0,92.713,-33.0,0.7,5023.5,no,no
1394,37,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,no
1395,33,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
1397,33,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1398,40,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
1400,32,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,no
1401,29,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1402,32,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,no
1403,35,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
1404,36,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,no
1405,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,no
1406,32,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1407,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,no
1408,34,4,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1409,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes,no
1410,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
1411,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1412,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1413,43,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,no,no
1415,35,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
1416,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
1417,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
1418,35,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1419,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
1421,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1423,31,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1424,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1425,68,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,yes,no
1427,32,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,no
1428,55,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1430,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1431,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1432,41,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1433,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1434,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,yes,no
1435,42,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,no,no
1436,56,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
1437,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
1438,42,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1439,33,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1441,43,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
1442,52,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1443,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1444,49,3,999,0,nonexistent,-3.0,92.713,-33.0,0.7170000000000001,5023.5,no,no
1445,41,13,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
1446,26,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1449,36,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
1452,61,2,999,1,failure,-1.8,93.369,-34.8,0.649,5008.7,no,no
1453,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1454,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,no
1455,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
1456,39,8,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
1457,39,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
1458,38,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,no
1459,47,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,no
1460,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1462,34,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1463,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1464,53,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no,no
1465,24,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,no
1466,24,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
1468,71,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no,no
1469,27,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,no
1470,32,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no,no
1472,35,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1473,35,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1474,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
1475,52,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
1478,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1479,38,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1480,32,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
1481,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1482,28,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1483,25,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,no
1484,28,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no,no
1485,31,1,3,1,success,-1.1,94.199,-37.5,0.878,4963.6,yes,no
1486,38,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,no
1488,32,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
1489,73,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,no
1490,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1491,64,3,999,0,nonexistent,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes,no
1492,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
1494,34,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no,no
1495,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
1496,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
1497,34,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.629,5099.1,no,no
1500,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
1501,41,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1502,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
1503,47,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1504,23,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1505,30,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
1506,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1508,36,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
1509,49,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
1510,21,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no,no
1511,34,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1512,45,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,no
1513,54,1,3,1,success,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,no
1514,34,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
1515,36,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1516,45,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1517,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
1518,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1521,36,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1522,32,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1523,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1525,24,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.851,5076.2,no,no
1526,37,2,999,0,nonexistent,-2.9,92.469,-33.6,0.9440000000000001,5076.2,no,no
1527,37,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1529,27,1,999,0,nonexistent,-0.1,93.2,-42.0,3.853,5195.8,no,no
1531,54,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes,no
1532,34,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no,no
1533,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
1535,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1536,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
1537,46,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,no
1539,35,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,no,no
1540,78,1,999,0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes,no
1541,27,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,yes,no
1542,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1543,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1544,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
1545,54,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1546,46,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,5.045,5195.8,no,no
1547,30,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1549,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1550,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1551,36,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1552,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1553,40,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
1555,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1558,36,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1559,42,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
1560,48,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
1561,40,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,no
1562,53,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1565,38,2,999,0,nonexistent,-2.9,92.469,-33.6,0.914,5076.2,no,no
1566,34,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1567,36,8,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,no
1568,38,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
1569,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1571,49,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1573,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
1574,38,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1575,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
1576,26,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,yes,no
1577,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1578,59,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
1579,26,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
1580,38,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1581,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
1582,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1585,31,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1586,47,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
1587,54,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
1588,32,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
1589,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1590,55,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
1591,80,1,3,3,success,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes,no
1592,29,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1593,32,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,yes,no
1594,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
1596,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,no
1597,51,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
1598,40,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,no
1599,44,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,no
1600,28,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1601,46,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1602,46,11,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,no
1604,25,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no,no
1606,38,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1607,52,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,no
1608,39,3,999,0,nonexistent,-1.7,94.215,-40.3,0.8270000000000001,4991.6,yes,no
1609,44,2,6,1,success,-3.4,92.649,-30.1,0.7190000000000001,5017.5,yes,no
1610,39,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1611,54,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,no
1612,55,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1613,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
1615,45,4,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no,no
1616,29,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes,no
1617,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
1620,50,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1621,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1622,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1623,29,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
1626,51,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,no,no
1627,26,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
1628,31,3,18,3,failure,-1.7,94.027,-38.3,0.898,4991.6,yes,no
1630,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1631,40,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,no
1632,29,3,5,1,success,-1.7,94.055,-39.8,0.7020000000000001,4991.6,yes,no
1634,55,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
1635,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,no
1636,26,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no,no
1637,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,no
1639,36,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1640,33,3,999,0,nonexistent,-1.8,93.075,-47.1,1.4980000000000002,5099.1,yes,no
1641,36,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
1643,39,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
1644,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,no
1645,28,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no,no
1646,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,no
1648,38,17,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
1649,36,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1650,51,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
1652,44,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes,no
1653,27,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,yes,no
1654,58,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
1655,28,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1656,41,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,no
1657,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
1658,29,2,999,2,failure,-2.9,92.963,-40.8,1.26,5076.2,yes,no
1660,37,2,999,4,failure,-1.7,94.027,-38.3,0.899,4991.6,yes,no
1661,18,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7,no,no
1663,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
1664,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
1665,35,1,999,2,failure,-1.1,94.76700000000001,-50.8,1.05,4963.6,no,no
1666,36,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
1667,55,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes,no
1668,50,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,no
1669,37,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
1670,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
1672,59,2,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,no,no
1673,32,2,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,no,no
1675,48,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes,no
1677,43,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
1678,39,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
1679,26,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,no
1680,47,1,3,1,success,-3.4,92.37899999999999,-29.8,0.77,5017.5,no,no
1681,24,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
1682,35,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,no
1683,26,2,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,no,no
1684,31,9,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
1685,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,no
1686,53,3,999,0,nonexistent,-1.8,93.075,-47.1,1.3719999999999999,5099.1,no,no
1687,43,1,999,1,failure,-1.8,93.876,-40.0,0.6990000000000001,5008.7,yes,no
