,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree
594,57,self-employed,married,university.degree,0,0,0,0,jul,mon,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
595,33,blue-collar,divorced,basic.9y,0,1,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
596,35,blue-collar,married,basic.6y,0,1,0,1,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
597,39,technician,single,university.degree,0,1,1,0,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
598,34,technician,married,basic.9y,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
599,32,admin.,single,high.school,0,0,1,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
600,35,student,single,university.degree,0,0,0,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
601,53,self-employed,married,university.degree,0,0,0,0,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
602,30,technician,married,university.degree,0,1,0,1,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
603,30,student,single,university.degree,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
604,44,blue-collar,married,high.school,0,0,0,0,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
605,50,admin.,married,basic.9y,0,0,0,0,aug,thu,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
606,56,retired,married,high.school,0,1,0,1,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
607,58,retired,divorced,high.school,0,1,0,0,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
608,54,technician,married,university.degree,0,0,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
609,40,technician,single,university.degree,0,0,0,0,nov,mon,1,7,2,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
610,31,blue-collar,married,basic.6y,0,0,0,0,jul,fri,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
611,41,admin.,married,high.school,0,1,0,0,may,tue,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
612,31,blue-collar,single,high.school,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
613,39,services,married,high.school,0,1,1,0,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
614,37,admin.,married,high.school,0,1,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
615,41,admin.,single,university.degree,0,1,0,1,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
616,50,technician,married,university.degree,0,1,0,0,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
617,49,blue-collar,married,basic.4y,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
618,31,admin.,married,university.degree,0,0,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
619,35,services,married,professional.course,0,1,0,0,apr,thu,2,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
620,52,management,married,university.degree,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
621,33,management,married,university.degree,0,0,0,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
622,32,blue-collar,married,basic.4y,0,0,0,0,may,mon,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
623,35,management,married,university.degree,0,1,0,0,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
624,54,admin.,married,university.degree,0,1,1,0,aug,fri,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.8490000000000001,5076.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
625,27,services,single,high.school,0,0,0,0,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
626,52,management,married,professional.course,0,1,1,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
627,32,admin.,married,university.degree,0,1,1,0,aug,fri,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
628,36,admin.,single,high.school,0,1,0,0,may,thu,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
629,27,admin.,married,professional.course,0,0,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
630,39,blue-collar,single,basic.9y,0,1,0,0,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
631,34,entrepreneur,married,university.degree,0,0,1,0,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
632,35,blue-collar,married,basic.9y,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
633,32,admin.,single,university.degree,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
634,42,technician,married,professional.course,0,0,0,0,aug,wed,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
635,42,admin.,married,high.school,0,0,0,0,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
636,37,management,single,university.degree,0,1,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
637,34,admin.,married,university.degree,0,1,1,0,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
638,27,admin.,single,high.school,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
639,49,blue-collar,married,basic.9y,0,0,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
640,35,admin.,married,university.degree,0,0,0,1,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
641,22,blue-collar,single,basic.9y,0,1,0,1,jul,mon,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
642,45,housemaid,divorced,university.degree,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
643,29,blue-collar,married,high.school,0,1,0,1,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
644,59,technician,married,professional.course,0,1,0,1,aug,wed,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
645,55,retired,divorced,basic.6y,0,0,0,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
646,32,blue-collar,married,university.degree,0,0,0,0,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
647,49,blue-collar,divorced,university.degree,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
648,43,admin.,married,professional.course,0,1,0,1,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
649,47,blue-collar,married,high.school,0,1,0,0,may,fri,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
650,41,blue-collar,divorced,basic.9y,0,1,0,0,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
651,50,blue-collar,married,basic.9y,0,1,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
652,46,entrepreneur,married,university.degree,0,1,0,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
653,32,services,married,high.school,0,1,1,1,may,wed,9,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
654,47,retired,single,basic.6y,0,1,1,0,jul,mon,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
655,54,admin.,married,university.degree,0,0,1,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
656,29,technician,married,university.degree,0,0,0,0,apr,mon,3,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
657,33,admin.,married,university.degree,0,0,0,0,apr,thu,6,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
658,31,student,single,university.degree,0,0,0,0,jul,fri,3,6,2,success,-1.7,94.215,-40.3,0.885,4991.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
659,27,blue-collar,single,basic.9y,0,1,0,0,may,tue,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
660,25,student,single,high.school,0,0,0,0,nov,thu,1,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.041,4963.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
661,34,technician,married,university.degree,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
662,35,admin.,married,high.school,0,0,0,1,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
663,37,services,married,basic.9y,0,1,0,1,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
664,34,technician,single,university.degree,0,1,1,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
665,33,blue-collar,single,basic.4y,0,0,1,0,may,tue,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
666,54,self-employed,married,high.school,0,1,0,0,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
667,30,blue-collar,married,basic.9y,0,1,0,0,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
668,40,blue-collar,married,basic.4y,0,0,0,1,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
669,37,technician,single,high.school,0,1,0,0,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
670,34,housemaid,divorced,university.degree,0,1,1,0,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
671,25,unemployed,married,high.school,0,1,0,0,jul,fri,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
672,59,retired,married,university.degree,0,1,0,0,aug,thu,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
673,25,admin.,single,university.degree,0,1,0,0,sep,thu,1,1,1,success,-3.4,92.37899999999999,-29.8,0.809,5017.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
674,58,unemployed,married,university.degree,0,1,0,0,nov,thu,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.041,4963.6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
675,42,blue-collar,single,basic.4y,0,1,0,1,jul,fri,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
676,33,technician,married,university.degree,0,1,0,0,may,mon,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
677,50,blue-collar,married,basic.4y,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
678,39,blue-collar,married,basic.6y,0,0,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
679,30,technician,single,high.school,0,0,0,0,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
680,33,management,married,high.school,0,1,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
681,33,management,married,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
682,41,technician,married,professional.course,0,1,0,1,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
683,36,management,married,university.degree,0,1,0,1,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
684,44,entrepreneur,married,university.degree,0,1,1,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
685,57,retired,married,basic.4y,0,1,1,1,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
686,40,blue-collar,married,basic.6y,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
687,42,blue-collar,married,basic.9y,0,0,0,1,may,fri,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
688,41,self-employed,single,university.degree,0,1,1,1,may,wed,17,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
689,41,entrepreneur,married,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
690,33,services,married,professional.course,0,1,1,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
691,32,technician,single,high.school,0,0,0,1,jul,wed,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
692,45,unemployed,married,university.degree,0,0,0,1,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
693,29,technician,single,university.degree,0,0,0,0,jun,thu,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
694,35,technician,single,basic.9y,0,0,0,0,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
695,35,admin.,married,university.degree,0,1,0,0,sep,wed,2,18,2,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
696,86,retired,married,university.degree,0,1,1,0,sep,tue,1,7,4,success,-1.1,94.199,-37.5,0.877,4963.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
697,45,admin.,married,university.degree,0,0,0,0,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
698,34,technician,married,professional.course,0,0,1,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
699,41,technician,married,professional.course,0,1,0,0,nov,mon,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
700,50,blue-collar,married,basic.4y,0,1,0,0,may,wed,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
701,28,management,single,basic.9y,0,1,0,1,may,thu,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
702,33,admin.,married,university.degree,0,1,0,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
703,42,technician,married,university.degree,0,1,0,0,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
704,43,blue-collar,married,basic.6y,0,0,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
705,42,services,married,university.degree,0,0,0,0,dec,wed,1,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
706,56,blue-collar,married,basic.4y,0,0,1,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
707,29,student,single,university.degree,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
708,31,housemaid,single,high.school,0,1,0,0,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
709,31,admin.,single,high.school,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
710,28,blue-collar,married,basic.4y,0,0,0,0,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
711,43,admin.,married,university.degree,0,1,1,1,jul,tue,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
712,44,admin.,single,high.school,0,1,0,0,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
713,43,admin.,married,high.school,0,1,0,0,jul,mon,22,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
714,41,retired,single,basic.4y,0,1,0,0,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,0.9420000000000001,4963.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
715,31,admin.,single,university.degree,0,0,0,1,aug,tue,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
716,59,admin.,married,university.degree,0,1,1,1,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
717,32,housemaid,single,university.degree,0,1,0,0,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
718,24,student,single,high.school,0,0,0,0,jun,tue,1,999,1,failure,-1.7,94.055,-39.8,0.737,4991.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
719,31,blue-collar,single,basic.9y,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
